@relation output-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R31

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 31 numeric
@attribute 32 {-1,0,1}

@data
-0.045068,0.120234,-0.035026,-0.040044,0.065098,0.030026,-0.05503,0.035039,0.010008,0.01501,0.025013,-0.025006,-0.055028,-0.005005,-0.020022,-0.070091,0.06513,-0.135182,0.020054,-0.125313,-0.010038,0.110425,0.045124,-0.010023,0.040096,-0.02004,-0.070154,0.020058,0.035095,-0.025059,69420,0
0.139008,0.320342,-0.021288,-0.207601,0.117352,0,0.015984,-0.16514,0,-0.160077,0.090856,0,0,0.496583,0,-0.584454,-0.122922,-0.010702,-0.406722,0.021494,0,0.236381,-0.048237,-0.171591,0.102057,-0.048294,-0.193268,0,-0.032274,0.231369,59100,-1
0.016333,0.027217,0.380932,0.075897,-0.292524,0.065196,0.108589,0.233214,0.275959,-0.043169,-0.302311,0.281568,-0.24838,-0.086608,-0.18962,-0.195408,0.364388,-0.016257,-0.352284,0.271946,-0.119332,-0.059737,-0.135847,0.163239,-0.396567,0.158167,0.0599,-0.07619,0.070802,-0.364646,62280,1
0.156346,-0.0223,-0.479563,-0.028016,0.835108,-0.027792,0.072278,0.016668,-0.077769,0.050033,-0.005556,-0.005557,-0.044457,-0.044477,0,0.233606,-0.177571,-0.044472,0,0.228018,-0.055488,-0.183211,0,-0.150175,-0.072415,0.078042,-0.105832,0.100368,0.077986,-0.178114,72300,0
-0.011046,-0.038665,-0.160248,0.105158,-0.298557,0.293906,-0.331748,-0.238544,0.105655,-0.105544,0.038926,0.667037,-0.508007,-0.0222,-0.22205,-0.205853,0.206278,-0.122399,-0.00557,-0.172692,-0.223214,0.307606,-0.072484,0.156233,-0.022284,-0.022289,-0.150485,0.039073,-0.022319,-0.033486,58980,-1
0.02193,-0.065775,0.104212,-0.087666,0.180971,-0.109481,-0.312363,-0.021989,-0.054984,0.088023,-0.115429,0.066036,0.016498,-0.010997,-0.027495,0.060506,0.027486,0.043966,-0.010987,-0.153829,0.060526,-0.016497,-0.175998,-0.055096,0,-0.011025,0.038593,-0.060623,0.077203,-0.022041,72540,-1
0.622384,-0.049264,-0.690033,0.253667,-0.511551,-0.204567,0.038781,-0.02769,-0.055396,0.254961,-0.082928,0.049798,0.199093,-0.309085,-0.049828,0.038775,0.13289,-0.01106,0.016591,-0.215648,0.260446,0.022108,-0.005526,-0.022104,0.210038,0.099283,0.176328,-0.473047,-0.01658,0.237687,57480,-1
-0.005603,-0.028019,0.056054,0,0,-0.05042,-0.151337,0.095431,-0.370142,0.29271,-0.173991,0.044979,0,0.078678,0.044924,-0.022452,0.157197,-0.022422,-0.01682,-0.14019,-0.078616,-0.236035,0.12393,-0.016879,0.028136,-0.129388,0,0.202783,0.151779,0.140323,66660,-1
-0.085057,0.313913,-0.106078,0.042476,-0.015922,0.026541,-0.053067,-0.021238,-0.026553,0.02656,-0.042485,0,-0.058442,-0.010632,0,-0.005317,0.079753,-0.047814,0,0,0,-0.047837,-0.063813,-0.010642,0.026608,-0.021281,-0.005321,-0.026608,0.053231,0.021281,61560,0
0.336036,0.28175,-0.556616,0.794285,-0.25915,-0.121958,0.26014,0,0,0,0.270056,-0.079214,0.021141,0.042272,-0.274653,-0.153594,0,-0.477403,-0.058629,-0.026665,0,-0.170703,0.192369,-0.357333,0.06423,0.069537,-0.117597,-0.074922,0.010711,0.03213,54060,0
0,0,-0.021443,-0.064343,0.091212,-0.037523,-0.005363,0.026814,0.021445,0.021441,0.010718,-0.010717,0.032154,-0.042859,0.080394,0.021421,-0.058896,0.064288,0.010708,0.053533,0.048154,0.037435,-0.074842,-0.01605,0.053507,0,0.042783,0.021382,-0.064133,-0.005348,72780,-1
0.154691,-0.229016,0.05872,0.314767,0.148912,-0.063725,0.015941,-0.260334,0.213072,-0.191357,0.117165,0.101069,0,-0.090339,-0.010638,0.026597,0.223357,-0.111429,0.037185,0.026551,-0.207039,-0.132993,-0.037288,0.117233,-0.069193,0.154461,-0.074452,-0.037254,-0.015972,0.127796,72120,0
0.038593,-0.060623,0.077203,-0.022041,-0.143298,0.121426,0.033076,0.209413,0.027497,-0.016493,-0.335423,0.198621,0.143164,-0.087975,0.110065,0.093453,-0.087873,-0.010994,0.06597,0.016482,0.104367,-0.065847,0.021964,-0.104304,0.137385,-0.038415,0.00549,0.093325,-0.010969,0.01097,74100,1
0.00537,0.107388,-0.005364,0.053639,-0.010722,0,0,0.053616,-0.048229,0,-0.010723,0.010724,0,0.037529,0.058953,0,-0.021425,0.016072,-0.09106,0.08042,0.048213,0,-0.091026,0.010719,0,0.032153,-0.074999,-0.058972,0.091192,-0.016078,68880,0
-0.021652,0.037899,-0.005412,0.054124,0.010819,-0.086543,0.027068,0,-0.005412,-0.005412,0.108254,-0.027034,0.043267,-0.037842,-0.005408,-0.016225,0.021637,0,0.005408,0.027039,0.005406,-0.129744,0.119086,0,-0.043253,-0.081134,0.037893,0.032468,0.054095,0.064879,70380,-1
-0.21442,-0.048348,0.193486,-0.252119,0.112934,0.085948,0,-0.171748,0.258065,0,-0.380738,0.032298,-0.021525,-0.02153,0,0,0.096904,0.091432,-0.048361,0.037632,-0.032244,0,0.026879,-0.080615,0.08068,-0.064492,0.107556,0.021488,-0.12353,-0.005378,63300,-1
0.005367,0,-0.053662,-0.06443,0.026863,-0.04834,-0.053737,0,0,0,0,0.112909,0.102041,0,0,0.02146,0,0.053639,0.04825,0.037509,0,-0.166051,0.080481,0.005361,0,-0.096494,-0.171711,0,0.032251,0,65820,0
0.015081,-0.015078,0.025134,0,-0.211076,-0.045326,-0.03527,-0.025202,0,0.025208,0,-0.020161,-0.025207,0,0.035298,0,-0.030245,0.060508,-0.020157,0.025202,0.085664,-0.005035,0.02014,-0.005034,0.040274,0,0.020129,0.08553,-0.050269,-0.005029,65460,1
-0.202418,0.016013,0.090725,0.010664,-0.138615,0,0.069404,-0.138711,0,0,0,0,0,-0.005342,-0.05877,0.016038,-0.101555,-0.101659,0.128542,-0.064188,0.123107,-0.133647,0.058883,-0.0214,0.096318,0.112263,0.112138,0.048005,-0.005331,0.015995,60420,0
0.219443,-0.043792,0.010953,-0.109517,0.08771,-0.109541,-0.098695,0.241493,-0.038327,0.169798,-0.016404,0.021876,0.082017,-0.04917,-0.060126,-0.038285,-0.032828,-0.153248,0.10415,-0.010952,-0.038335,0.186271,0.005468,-0.256999,0,0.021929,0.027405,0.427397,0.196421,0.054454,60300,0
-0.111857,0.050392,-0.005596,0.01679,0.106317,-0.19564,-0.016802,-0.03361,0.039224,0.005601,0.050409,-0.106365,0.184936,-0.173407,-0.005603,-0.028019,0.056054,0,0,-0.05042,-0.151337,0.095431,-0.370142,0.29271,-0.173991,0.044979,0,0.078678,0.044924,-0.022452,65820,1
-0.690033,0.253667,-0.511551,-0.204567,0.038781,-0.02769,-0.055396,0.254961,-0.082928,0.049798,0.199093,-0.309085,-0.049828,0.038775,0.13289,-0.01106,0.016591,-0.215648,0.260446,0.022108,-0.005526,-0.022104,0.210038,0.099283,0.176328,-0.473047,-0.01658,0.237687,-0.209551,0.215517,57600,1
-0.071233,0.0329,0.07126,-0.268405,0.032954,-0.071378,-0.126374,-0.159542,0.055102,0.104637,0.143038,-0.071417,0,-0.005498,-0.07697,0.022008,0.115518,0.087912,0,-0.027448,-0.131788,0,-0.010997,0.087985,0.049448,-0.214168,0.071543,0.098988,0.241732,0.109613,70680,-1
-0.031973,0,-0.181237,-0.090783,0.026725,-0.042749,-0.085534,-0.00535,0.21938,-0.074746,0.219064,0.037319,0.037305,-0.037292,0.218504,0,-0.010635,-0.111684,-0.085188,-0.037302,0.053308,0.015984,-0.122523,0,0.085338,0.021316,0.095903,-0.015968,0.010647,-0.047908,59340,0
0,-0.123916,0.025848,0.139542,-0.263212,0.688228,0.21071,0,-0.138469,-0.09244,0.071965,-0.102733,-0.030852,0.020574,0.056567,-0.097651,-0.005145,-0.036014,0,0.03088,-0.056596,0,0.15444,0.01542,-0.272382,0,0,0.814223,0.046005,0.127733,56820,1
0.162903,-0.297235,0.37687,0.156907,-0.313322,0.443397,0.089405,-0.591782,0.550376,-0.072609,-0.005589,-0.055897,-0.111857,0.050392,-0.005596,0.01679,0.106317,-0.19564,-0.016802,-0.03361,0.039224,0.005601,0.050409,-0.106365,0.184936,-0.173407,-0.005603,-0.028019,0.056054,0,65100,0
0.010702,-0.074906,-0.037481,-0.101773,0.075067,0.010716,-0.053573,-0.048242,0,-0.010726,-0.026817,-0.032189,0.037566,0.005365,0,0.048278,0,0.021447,0,0,-0.096489,0.053657,-0.021451,0.016092,0,0.016089,-0.016087,0.026815,0,-0.085786,67560,0
0.075729,-0.064861,0.021634,0.081112,-0.064837,-0.005407,-0.097324,0.124479,-0.021622,-0.01622,-0.25415,-0.010842,0.065062,-0.314261,0.108707,-0.130307,-0.043492,0.087023,0.108684,0.059711,-0.135626,0.103216,0.439572,-0.637562,0.62534,-0.075655,0.102753,-0.664506,0.886496,0,56760,1
-0.122126,-0.148857,-0.021297,0,0,-0.031952,-0.367569,0,-0.197829,0.600021,-0.197039,-0.138733,0.01603,-0.064109,-0.523896,0.515907,-0.374251,0.171729,0.144648,0.032098,0,-0.026739,-0.133733,0.112486,0,0.369181,-0.095954,-0.11739,0.64106,-0.164552,55080,-1
-0.175602,-0.104447,0.066036,-0.093489,0.104585,0.225448,0.071323,-0.515351,0.093685,0.099103,-0.027501,0.022007,0.313531,0.213851,0.322828,-0.343605,-0.426883,0.467187,0.07112,-0.005467,-0.054672,0.251627,-0.158236,0.01093,0.338798,-0.174273,-0.010911,0.201877,-0.348489,-0.005464,55140,-1
-0.005415,0.043323,-0.113673,-0.010838,-0.021679,-0.254784,-0.369565,0.141828,-0.092603,0.054523,-0.141682,-0.223738,0.021877,-0.109361,0.021896,0.388573,0,-0.174453,-0.038228,-0.098339,0.131248,0.060076,0.021833,0.032742,-0.278217,-0.087527,0.136881,0.082017,-0.087413,0.038276,55440,0
0.12837,0.061315,-0.122556,0.111551,0.105855,-0.267142,0.195313,0.245057,-0.394466,0.278893,-0.088998,0.066808,0.044509,0.05005,0.061142,-0.038885,0.077799,-0.066633,-0.005556,-0.066681,-0.022242,-0.177976,0.161578,-0.100128,-0.111365,0,0.022298,-0.094744,0.055785,0.100357,74820,-1
-0.059242,-0.09161,-0.037756,-0.048562,-0.037789,0,0.091808,-0.053955,0,0,0.026992,-0.005397,0.102547,0.016175,-0.059299,0,0.107881,-0.043106,-0.043124,0.021571,-0.005392,0.016176,-0.010782,-0.021567,-0.032357,0.043157,-0.010785,0.010786,-0.026961,0.005394,73320,0
0.336902,0,-0.102897,0,0.021685,0,0,0.03794,0.005418,0,-0.146278,0,-0.037979,0.059705,0,0,0.141036,0.043335,0.027072,0.059543,0.00541,0.054095,0,-0.129758,0.129926,0.037846,-0.064854,0,0.070304,-0.03783,64020,0
-0.016495,-0.065992,0.022012,-0.022007,0.066036,0.16498,-0.131767,0.098955,0.065905,-0.049396,-0.060403,-0.010989,-0.054951,-0.060479,0,0,-0.071519,0.033032,0.005504,-0.03302,0,0.29177,-0.241519,0.033014,0.126513,0.07691,0.005489,0.065869,-0.032913,-0.005487,63660,0
-0.022491,-0.033744,0.050633,0.112461,-0.011233,0.162903,-0.297235,0.37687,0.156907,-0.313322,0.443397,0.089405,-0.591782,0.550376,-0.072609,-0.005589,-0.055897,-0.111857,0.050392,-0.005596,0.01679,0.106317,-0.19564,-0.016802,-0.03361,0.039224,0.005601,0.050409,-0.106365,0.184936,64800,-1
0.105899,-0.31736,-0.148573,0.047827,0.132788,-0.286442,0.122353,0.026566,0.074365,-0.063694,0.021245,-0.026551,0.005312,0.015934,-0.047794,0.053129,-0.031861,0.037183,-0.042479,0.005312,0.005312,0.010623,0.015933,-0.058411,0.063759,0.058408,-0.058374,-0.01062,0.084966,0.074282,69840,0
-0.251614,0.137091,-0.093095,0.487832,-0.032728,-0.049108,-0.464024,0.186475,-0.08759,0.153416,0.093003,0.683209,-0.684002,0.05466,-0.005463,-0.054633,0.054663,0.360577,0.288514,-0.700212,0.163988,0.032744,-0.201855,0,0.169464,0.14189,-0.098093,-0.207288,0.092927,0.098302,55500,-1
0.053608,-0.075011,0.117962,-0.032134,-0.117861,0.252092,-0.032101,-0.149853,0.053599,0,-0.064285,0.037523,0.005358,-0.053582,0.128666,0.117792,0.005348,0.053476,0,0,0,0.005345,-0.042756,0.112281,-0.053407,0.032062,0.016026,0,0.010682,0.35781,67860,-1
0,0.444323,0.109224,0.038187,-0.098157,0.174672,0.043592,-0.157952,0,0.376412,0.304348,-0.709796,0.31105,0.097922,-0.059783,0.081571,-0.119539,0.097922,0.625,-0.032406,0.378194,-0.53286,-0.167749,0.731747,-0.597288,0.227359,0.243046,-0.102371,-0.026967,-0.064739,54840,-1
-0.048841,0.065154,-0.021704,0.010854,0.065118,-0.140998,0.08146,-0.162787,-0.097831,0.059844,0.065246,-0.130406,0.043526,-0.054383,0.005441,0.087056,0.027181,-0.016304,-0.081535,0.065281,-0.010873,0.119617,-0.08146,0.02174,0.005434,-0.054336,0.054366,0,-0.005434,0.119546,75060,-1
-0.028019,0.056054,0,0,-0.05042,-0.151337,0.095431,-0.370142,0.29271,-0.173991,0.044979,0,0.078678,0.044924,-0.022452,0.157197,-0.022422,-0.01682,-0.14019,-0.078616,-0.236035,0.12393,-0.016879,0.028136,-0.129388,0,0.202783,0.151779,0.140323,-0.297069,66720,-1
0.072034,0.022148,0.005536,0.066427,-0.077446,0.005536,0.005536,-0.04982,0.127381,0.094032,-0.237622,0.404365,-0.435838,0.454369,-0.237189,-0.027646,0.243349,-0.044138,-0.027598,0.011042,0,0.09385,-0.082731,0,-0.03312,0.480398,-0.346211,0.336385,-0.010992,0,61680,0
-0.069679,0.037546,0.021447,0,-0.037523,0.005363,-0.058984,0.059019,-0.075071,-0.048296,0.080533,-0.080468,-0.155696,-0.150562,-0.016156,0.04309,0,0.150748,0,0.043006,-0.064481,0.048392,-0.010749,0.037624,-0.091339,0.021511,0.021507,-0.032253,0.026886,0.048382,70740,-1
-0.106078,0.042476,-0.015922,0.026541,-0.053067,-0.021238,-0.026553,0.02656,-0.042485,0,-0.058442,-0.010632,0,-0.005317,0.079753,-0.047814,0,0,0,-0.047837,-0.063813,-0.010642,0.026608,-0.021281,-0.005321,-0.026608,0.053231,0.021281,0,-0.010638,61680,-1
0.026579,0,0,0,0.079715,-0.026551,0.042492,0.06902,0.164474,-0.137719,0.159126,-0.047662,-0.105966,-0.042431,0.021225,-0.03183,0.026534,-0.031832,-0.090219,0.026559,0.010621,0,-0.122126,0,-0.005316,0.069116,-0.021252,0.164736,-0.053053,-0.037157,65700,1
0.169798,-0.016404,0.021876,0.082017,-0.04917,-0.060126,-0.038285,-0.032828,-0.153248,0.10415,-0.010952,-0.038335,0.186271,0.005468,-0.256999,0,0.021929,0.027405,0.427397,0.196421,0.054454,-0.010885,0.293926,-0.314773,0.016333,0.027217,0.380932,0.075897,-0.292524,0.065196,60840,1
0.126513,0.07691,0.005489,0.065869,-0.032913,-0.005487,0.016463,-0.076813,0.098836,0,-0.12068,0,0.032953,-0.038432,-0.016477,-0.038453,-0.027477,-0.082454,0.060516,0.098966,-0.027463,0,-0.005494,-0.076923,-0.197954,-0.082645,0.033085,0,0.049611,-0.15978,65100,1
0.06999,-0.048421,-0.043062,0.04308,-0.037679,-0.005385,0.026925,-0.086137,0,-0.064659,0.043134,0.010779,0.096998,-0.199192,0.172618,-0.048465,0.048489,0,0,0.172321,-0.215031,0.28553,-0.290089,0.404073,-0.02683,0.128818,0.032163,0.080382,-0.016063,0,61620,1
-0.075358,0.037707,-0.037693,-0.107735,0.005393,0.048531,-0.070066,0.021574,0.064707,-0.032333,-0.086249,0,-0.151066,0,0,0.037824,0.016204,-0.037803,0,-0.048622,-0.043241,-0.189261,0.059595,-0.097461,-0.178852,0,-0.070583,0.092366,0,0.027141,59400,0
0,-0.086003,-0.032279,0.032289,0,0.145255,0,0,-0.021488,-0.005373,0,0.005373,-0.037612,0,0.048377,0.016118,0.096691,0,0.005367,0,-0.053662,-0.06443,0.026863,-0.04834,-0.053737,0,0,0,0,0.112909,64740,1
0.117165,0.101069,0,-0.090339,-0.010638,0.026597,0.223357,-0.111429,0.037185,0.026551,-0.207039,-0.132993,-0.037288,0.117233,-0.069193,0.154461,-0.074452,-0.037254,-0.015972,0.127796,-0.05318,-0.06385,-0.063891,-0.074587,-0.053316,0.117358,0.09058,-0.021294,-0.05857,0.063932,72720,-1
0,-0.026996,0,0.027004,-0.005399,0.0054,0,0.048593,0.037777,-0.075525,0,0.005399,-0.053984,0,-0.043211,-0.054037,-0.027033,0.016224,-0.005407,-0.032445,0.048683,-0.032439,0.070308,0,0.113495,-0.021594,0.070194,-0.032375,-0.124143,0.03783,66000,0
0,-0.107095,-0.21442,-0.048348,0.193486,-0.252119,0.112934,0.085948,0,-0.171748,0.258065,0,-0.380738,0.032298,-0.021525,-0.02153,0,0,0.096904,0.091432,-0.048361,0.037632,-0.032244,0,0.026879,-0.080615,0.08068,-0.064492,0.107556,0.021488,63180,-1
0.032129,0.016059,0.005352,0.010704,0.069567,0.048128,0.05345,-0.037395,-0.016032,0.016035,-0.032065,-0.016038,0.010693,-0.032077,0.17648,-0.122785,0.171041,0.09071,-0.058642,-0.032005,0.080038,0.021327,0.026652,-0.069278,0.021331,0.053316,0.005329,-0.095913,0.042669,-0.074639,74640,1
0.075067,0.010716,-0.053573,-0.048242,0,-0.010726,-0.026817,-0.032189,0.037566,0.005365,0,0.048278,0,0.021447,0,0,-0.096489,0.053657,-0.021451,0.016092,0,0.016089,-0.016087,0.026815,0,-0.085786,0.048296,0.048273,0.037527,-0.032154,67800,0
-0.048622,-0.043241,-0.189261,0.059595,-0.097461,-0.178852,0,-0.070583,0.092366,0,0.027141,0.054268,0,0.07051,-0.086721,0.027124,0,0.04881,0.005421,0.065044,0.027084,-0.005415,0.075819,0.135289,-0.081064,0.03786,-0.037846,-0.075721,0.032476,-0.027055,60540,-1
0.027606,-0.066236,0.03314,0,0,-0.138038,0.19352,-0.331108,-0.13842,0.0499,0.465503,-0.590215,-0.049939,0.005552,-0.061064,-0.005555,0.099989,-0.077691,-0.011107,-0.149967,0.022251,0.127913,-0.033326,0.100011,-0.166519,-0.155677,0.233879,0.077778,0.144332,0.01663,59700,0
0.078678,0.044924,-0.022452,0.157197,-0.022422,-0.01682,-0.14019,-0.078616,-0.236035,0.12393,-0.016879,0.028136,-0.129388,0,0.202783,0.151779,0.140323,-0.297069,-0.202384,0.253493,0.067427,0.005615,-0.028074,0.095479,0,0.033666,0.129011,-0.336116,0,0.06745,67440,-1
-0.105966,-0.042431,0.021225,-0.03183,0.026534,-0.031832,-0.090219,0.026559,0.010621,0,-0.122126,0,-0.005316,0.069116,-0.021252,0.164736,-0.053053,-0.037157,0.106202,0.10609,0.005299,-0.031791,0.0053,0.0371,0.021192,0.031781,-0.037066,0.079458,-0.047637,0,66420,1
0.010768,-0.129206,0.237184,-0.204356,0.005389,-0.010777,-0.005389,0.026947,-0.032328,0.032338,-0.118534,0.102492,0.005389,0.032331,0.010774,0.199289,0.10751,-0.085915,-0.048369,-0.075277,0.005381,0,-0.091472,-0.22081,-0.026988,0,0,-0.075586,0.032418,0,56520,-1
-0.123916,0.025848,0.139542,-0.263212,0.688228,0.21071,0,-0.138469,-0.09244,0.071965,-0.102733,-0.030852,0.020574,0.056567,-0.097651,-0.005145,-0.036014,0,0.03088,-0.056596,0,0.15444,0.01542,-0.272382,0,0,0.814223,0.046005,0.127733,0.250038,56880,0
0.005552,-0.061064,-0.005555,0.099989,-0.077691,-0.011107,-0.149967,0.022251,0.127913,-0.033326,0.100011,-0.166519,-0.155677,0.233879,0.077778,0.144332,0.01663,-0.027712,-0.033263,0.083185,0.072034,0.022148,0.005536,0.066427,-0.077446,0.005536,0.005536,-0.04982,0.127381,0.094032,60480,-1
0,0,0,0,0.021472,0.069769,-0.005363,0.026817,-0.010724,-0.075075,-0.064398,-0.02148,-0.04834,-0.053737,0.04839,0,0.021496,0,-0.048356,0,0.096759,-0.016111,0,-0.241702,-0.026921,0,0.280052,0,-0.257787,-0.032307,73200,0
0,-0.037333,-0.032012,0.096067,-0.36257,0,0.090972,0.139008,0.320342,-0.021288,-0.207601,0.117352,0,0.015984,-0.16514,0,-0.160077,0.090856,0,0,0.496583,0,-0.584454,-0.122922,-0.010702,-0.406722,0.021494,0,0.236381,-0.048237,58680,-1
0,0.021685,0,0,0.03794,0.005418,0,-0.146278,0,-0.037979,0.059705,0,0,0.141036,0.043335,0.027072,0.059543,0.00541,0.054095,0,-0.129758,0.129926,0.037846,-0.064854,0,0.070304,-0.03783,0,-0.021625,0.027037,64200,0
-0.037118,-0.55697,-0.06401,-0.26688,-0.069575,0.149957,0.26738,0,-0.037333,-0.032012,0.096067,-0.36257,0,0.090972,0.139008,0.320342,-0.021288,-0.207601,0.117352,0,0.015984,-0.16514,0,-0.160077,0.090856,0,0,0.496583,0,-0.584454,58260,-1
-0.05987,0.098029,0.065288,0.010874,0.059802,-0.135833,0.021763,0.021758,0.043507,0,-0.070668,0,-0.108796,-0.174263,-0.01091,0,-0.010912,-0.038195,-0.360262,0.241043,-0.060116,0.005468,0.060149,0,-0.043718,-0.092942,-0.005472,0,0,-0.246265,68400,0
0.065782,-0.208174,0.076856,0,0.444323,0.109224,0.038187,-0.098157,0.174672,0.043592,-0.157952,0,0.376412,0.304348,-0.709796,0.31105,0.097922,-0.059783,0.081571,-0.119539,0.097922,0.625,-0.032406,0.378194,-0.53286,-0.167749,0.731747,-0.597288,0.227359,0.243046,54660,-1
0.021555,0.005388,-0.091585,0.064707,0.026944,-0.016162,-0.043106,-0.032343,0.005392,0.059312,0.016166,-0.080819,0.016177,-0.048523,-0.037758,-0.032376,0.091763,-0.048536,-0.097119,0.037805,-0.048588,-0.054013,0.027021,0.027014,-0.194447,0.027059,-0.086566,0.140792,0.04326,-0.054051,75420,1
0.021876,0.082017,-0.04917,-0.060126,-0.038285,-0.032828,-0.153248,0.10415,-0.010952,-0.038335,0.186271,0.005468,-0.256999,0,0.021929,0.027405,0.427397,0.196421,0.054454,-0.010885,0.293926,-0.314773,0.016333,0.027217,0.380932,0.075897,-0.292524,0.065196,0.108589,0.233214,60960,1
0.439572,-0.637562,0.62534,-0.075655,0.102753,-0.664506,0.886496,0,0.242588,0.080667,0,0.021494,0.128935,0.021462,0,-0.021457,-0.225346,0.118305,0.064454,0.053677,0.005365,-0.295049,0.306682,-0.284289,0.064551,0.225782,-0.16091,-0.021489,0.075228,0.085911,58080,0
-0.303951,0.025837,0.191145,0.036094,0.335034,0.164389,0.148733,-0.112665,-0.748526,0.439072,0.082288,0.087359,-0.102685,-0.416303,0.309661,-0.056596,-0.15444,0.154679,-0.005148,0.061779,-0.036016,0,0.010294,0.149246,-0.113052,-0.066879,-0.02574,-0.056643,-0.211242,-0.222016,54960,1
-0.065775,0.104212,-0.087666,0.180971,-0.109481,-0.312363,-0.021989,-0.054984,0.088023,-0.115429,0.066036,0.016498,-0.010997,-0.027495,0.060506,0.027486,0.043966,-0.010987,-0.153829,0.060526,-0.016497,-0.175998,-0.055096,0,-0.011025,0.038593,-0.060623,0.077203,-0.022041,-0.143298,72600,1
-0.021568,0.037752,-0.043129,-0.005393,0.04315,0,0.059306,0.048494,-0.059242,-0.09161,-0.037756,-0.048562,-0.037789,0,0.091808,-0.053955,0,0,0.026992,-0.005397,0.102547,0.016175,-0.059299,0,0.107881,-0.043106,-0.043124,0.021571,-0.005392,0.016176,72840,0
0.058408,-0.058374,-0.01062,0.084966,0.074282,0.037114,-0.0424,0.031813,-0.021202,0.015905,-0.021203,0.116643,0.132394,-0.052888,-0.021166,0,-0.015878,0,0.08999,-0.031733,0.015871,-0.015869,0.079357,0.037004,-0.015853,-0.01057,0.010571,0.015855,-0.116254,-0.00529,71340,1
-0.241158,0.059092,-0.13959,0.403226,-0.096386,0.096479,-0.31593,0.209497,0.134012,0.12848,0,0.042772,0.048097,0.069441,0.010676,-0.13877,0.032068,0.032058,-0.074778,-0.042762,-0.010695,-0.160445,0.326762,-0.315019,0.096411,-0.058861,0.06425,0,0.267537,-0.224131,56220,1
0.090863,0.025217,-0.085716,0.050464,-0.050439,0.030279,0,0.065584,-0.005042,-0.05546,-0.055491,-0.035332,0.06564,0,-0.095872,0,0.20203,-0.216745,0.303092,0.135979,-0.020118,-0.00503,-0.251534,0.247125,0,0.050309,0,0,-0.050284,-0.085526,62820,0
0.19685,-0.158262,-0.541131,0.362717,0,0.180703,0,0,-0.049194,-0.038281,0.098474,0.191288,-0.038185,0,0.027285,0.1473,0.19611,0,-0.119611,0.179631,0.097805,-0.097709,0,0.032602,-0.103205,0,0.168561,-0.130279,0.043483,0.081495,54180,0
0,0.452586,-0.032182,0.005365,0.118032,0,-0.005359,0.021436,-0.064295,-0.016084,-0.058984,0.005365,0,0.02146,0.091187,0.005359,0.117893,-0.144516,0.171527,0.032106,-0.053493,0,-0.192678,0,-0.058988,-0.064388,0.069799,0,-0.080481,-0.053697,69840,-1
-0.038281,0.098474,0.191288,-0.038185,0,0.027285,0.1473,0.19611,0,-0.119611,0.179631,0.097805,-0.097709,0,0.032602,-0.103205,0,0.168561,-0.130279,0.043483,0.081495,0,0.418001,-0.194616,0.157079,-0.086529,-0.108254,-0.173395,-0.065136,0,54720,1
-0.049264,-0.690033,0.253667,-0.511551,-0.204567,0.038781,-0.02769,-0.055396,0.254961,-0.082928,0.049798,0.199093,-0.309085,-0.049828,0.038775,0.13289,-0.01106,0.016591,-0.215648,0.260446,0.022108,-0.005526,-0.022104,0.210038,0.099283,0.176328,-0.473047,-0.01658,0.237687,-0.209551,57540,1
-0.193268,0,-0.032274,0.231369,-0.134207,-0.048379,-0.129074,-0.080775,0.09162,0.010769,-0.010768,0.064613,-0.048429,-0.026918,-0.016155,0.037701,0.06999,-0.048421,-0.043062,0.04308,-0.037679,-0.005385,0.026925,-0.086137,0,-0.064659,0.043134,0.010779,0.096998,-0.199192,60660,1
-0.464024,0.186475,-0.08759,0.153416,0.093003,0.683209,-0.684002,0.05466,-0.005463,-0.054633,0.054663,0.360577,0.288514,-0.700212,0.163988,0.032744,-0.201855,0,0.169464,0.14189,-0.098093,-0.207288,0.092927,0.098302,-0.114573,0.267643,0.070818,0.027218,-0.027211,-0.34295,55860,1
-0.591782,0.550376,-0.072609,-0.005589,-0.055897,-0.111857,0.050392,-0.005596,0.01679,0.106317,-0.19564,-0.016802,-0.03361,0.039224,0.005601,0.050409,-0.106365,0.184936,-0.173407,-0.005603,-0.028019,0.056054,0,0,-0.05042,-0.151337,0.095431,-0.370142,0.29271,-0.173991,65520,0
-0.021603,0,-0.054019,-0.005405,0.02162,0.016212,-0.048628,-0.032434,-0.027037,0.04868,-0.021625,0.108149,-0.124237,0.09735,-0.048628,0.043246,-0.021613,-0.048641,0.0757,-0.021612,0.048638,0.03241,0.021599,0.059386,0.102514,-0.06468,0.043148,-0.005391,0.010783,0.010782,73500,1
