Date,Open,High,Low,Close,Volume,Adj Close
2013-05-24,81.46,81.72,81.00,81.71,8665000,78.91
2013-05-23,81.12,82.19,80.85,82.19,12791700,79.37
2013-05-22,83.23,83.95,81.75,82.15,19839400,79.33
2013-05-21,83.48,83.83,82.83,83.11,10838300,80.26
2013-05-20,82.08,83.46,82.08,83.28,10192200,80.42
2013-05-17,81.21,82.21,81.12,82.12,14657100,79.30
2013-05-16,80.94,81.39,80.59,80.77,12055400,78.00
2013-05-15,81.02,81.43,80.49,81.17,13048600,78.38
2013-05-14,80.33,81.40,80.28,81.40,9600300,78.61
2013-05-13,80.07,80.30,79.81,80.26,7423100,77.51
2013-05-10,80.24,80.40,79.57,80.27,13221100,77.52
2013-05-09,80.79,81.08,80.25,80.69,8135600,77.92
2013-05-08,80.57,80.91,80.26,80.76,7170400,77.99
2013-05-07,80.37,80.98,80.07,80.63,9700600,77.86
2013-05-06,79.51,80.33,79.51,80.01,12007200,77.26
2013-05-03,78.61,79.68,78.59,79.47,14049000,76.74
2013-05-02,77.36,78.28,77.09,78.06,13597100,75.38
2013-05-01,77.60,77.81,76.96,77.05,15324000,74.41
2013-04-30,78.05,78.30,77.35,78.27,10035500,75.58
2013-04-29,77.65,78.28,77.30,77.96,12214700,75.28
2013-04-26,77.14,77.37,76.57,77.18,11162400,74.53
2013-04-25,77.44,78.24,76.94,77.31,13638800,74.66
2013-04-24,76.51,77.61,76.43,77.25,13715100,74.60
2013-04-23,75.66,76.30,75.30,76.23,13947600,73.61
2013-04-22,74.93,75.67,74.28,75.36,13348000,72.77
2013-04-19,75.28,75.43,74.11,74.56,13416500,72.00
2013-04-18,74.29,75.18,73.61,74.71,20535600,72.15
2013-04-17,75.07,75.15,73.52,74.08,20626700,71.54
2013-04-16,75.57,75.85,74.70,75.74,16460400,73.14
2013-04-15,77.13,77.17,74.76,74.82,24793200,72.25
2013-04-12,78.71,78.86,77.57,78.00,19437100,75.32
2013-04-11,79.26,79.62,78.73,79.24,11311300,76.52
2013-04-10,78.68,79.21,78.56,78.90,9191800,76.19
2013-04-09,78.00,78.81,77.63,78.48,9579800,75.79
